,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Freq,Platform_Freq,Genre_Freq,Publisher_Freq,Global_Sales_log,Global_Sales_reciprocal,Global_Sales_sqrt,Global_Sales_exp1,Global_Sales_yeojohnson,Global_Sales_boxcox
10723,8030,Nep League DS,DS,2007.0,Sports,Jaleco,0.0,0.0,0.18,0.0,0.18,1,2156,2343,23,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
15434,8031,Ar tonelico 2: Melody of Metafalica,PS2,2007.0,Role-Playing,Nippon Ichi Software,0.04,0.03,0.11,0.01,0.18,1,2159,1486,105,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6510,8032,de Blob 2,Wii,2011.0,Platform,THQ,0.11,0.06,0.0,0.02,0.18,4,1324,884,715,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11059,8033,Lips: Party Classics,X360,2010.0,Misc,Microsoft Game Studios,0.05,0.11,0.0,0.02,0.18,1,1261,1712,189,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14940,8034,Casper: Friends Around the World,PS,2000.0,Action,TDK Core,0.1,0.07,0.0,0.01,0.18,1,1193,3309,5,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3960,8035,Borderlands,PC,2009.0,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.04,0.18,3,954,1308,413,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3676,8036,Jurassic Park III: Island Attack,GBA,2001.0,Adventure,Konami Digital Entertainment,0.13,0.05,0.0,0.0,0.18,1,796,1282,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8343,8037,Chaotic: Shadow Warriors,DS,2009.0,Action,Activision,0.17,0.0,0.0,0.01,0.18,4,2156,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7273,8038,Ghostbusters: The Video Game,PSP,2009.0,Action,Atari,0.16,0.01,0.0,0.02,0.18,6,1211,3309,363,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
678,8039,GameBoy Wars,GB,1991.0,Strategy,Nintendo,0.0,0.0,0.18,0.0,0.18,1,98,678,703,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11774,8040,Amplitude,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,1,2159,1712,683,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7351,8041,Alone in the Dark,Wii,2008.0,Adventure,Atari,0.09,0.08,0.0,0.02,0.18,4,1324,1282,363,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7004,8042,Company of Heroes: Anthology,PC,2009.0,Strategy,THQ,0.0,0.15,0.0,0.04,0.18,1,954,678,715,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4672,8043,Shape Up,XOne,2014.0,Misc,Ubisoft,0.08,0.09,0.0,0.01,0.18,1,213,1712,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11390,8044,Gauntlet: Seven Sorrows,XB,2005.0,Role-Playing,Midway Games,0.14,0.04,0.0,0.01,0.18,2,824,1486,198,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3311,8045,AirForce Delta Storm,XB,2001.0,Shooter,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,2,824,1308,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4349,8046,Trauma Team,Wii,,Simulation,Unknown,0.15,0.0,0.02,0.01,0.18,1,1324,863,203,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13376,8047,Monopoly Party,XB,2002.0,Misc,Infogrames,0.14,0.04,0.0,0.01,0.18,3,824,1712,62,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
12386,8048,Fear Effect 2: Retro Helix,PS,2001.0,Action,Eidos Interactive,0.1,0.07,0.0,0.01,0.18,1,1193,3309,198,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8409,8049,How to Train Your Dragon,PS3,2010.0,Action,Activision,0.12,0.04,0.0,0.02,0.18,4,1326,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9224,8050,Remember Me,X360,2013.0,Action,Capcom,0.1,0.07,0.0,0.02,0.18,3,1261,3309,381,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3086,8051,International Superstar Soccer 2000 (JP weekly sales),N64,1999.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,1,319,2343,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6158,8052,Chocobo no Fushigi Dungeon for WonderSwan,WS,1999.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,1,6,1486,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11874,8053,Klonoa: Door to Phantomile,PS,1997.0,Platform,Sony Computer Entertainment,0.0,0.0,0.17,0.01,0.18,1,1193,884,683,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14319,8054,Vietcong: Purple Haze,PS2,2004.0,Shooter,Gathering of Developers,0.09,0.07,0.0,0.02,0.18,2,2159,1308,9,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14711,8055,Hitman: HD Trilogy,X360,2013.0,Action,Square Enix,0.07,0.09,0.0,0.02,0.18,2,1261,3309,233,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7133,8056,Atari Anniversary Advance,GBA,2002.0,Misc,Atari,0.13,0.05,0.0,0.0,0.18,1,796,1712,363,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9000,8057,Summer Athletics: The Ultimate Challenge,PS2,2008.0,Sports,DTP Entertainment,0.0,0.0,0.0,0.18,0.18,2,2159,2343,45,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4521,8058,Driver: San Francisco,PC,2011.0,Racing,Ubisoft,0.05,0.1,0.0,0.03,0.18,4,954,1248,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3713,8059,Metal Gear Ac!d 2,PSP,2005.0,Strategy,Konami Digital Entertainment,0.11,0.01,0.05,0.01,0.18,1,1211,678,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
922,8060,Hatsune Miku and Future Stars: Project Mirai,3DS,2012.0,Misc,Sega,0.0,0.0,0.18,0.0,0.18,1,507,1712,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
888,8061,Let's TAP,Wii,2008.0,Misc,Sega,0.09,0.06,0.01,0.02,0.18,1,1324,1712,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8486,8062,X-Men Origins: Wolverine,PS2,2009.0,Action,Activision,0.13,0.0,0.0,0.05,0.18,4,2159,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11813,8063,TalkMan (Japan),PSP,2005.0,Misc,Sony Computer Entertainment,0.0,0.0,0.18,0.0,0.18,1,1211,1712,683,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7966,8064,Cabela's Adventure Camp,Wii,2011.0,Misc,Activision,0.15,0.02,0.0,0.01,0.18,3,1324,1712,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14118,8065,LEGO Marvel's Avengers,3DS,2016.0,Action,Warner Bros. Interactive Entertainment,0.07,0.08,0.01,0.01,0.18,7,507,3309,232,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8279,8066,Bloody Roar: Primal Fury,GC,2002.0,Fighting,Activision,0.14,0.04,0.0,0.0,0.18,1,556,846,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8328,8067,Shrek SuperSlam,DS,2005.0,Action,Activision,0.17,0.0,0.0,0.01,0.18,5,2156,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
12220,8068,We Sing UK Hits,Wii,2011.0,Misc,Nordic Games,0.0,0.16,0.0,0.02,0.18,1,1324,1712,35,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9039,8069,Mega Man Soccer,SNES,1993.0,Sports,Capcom,0.04,0.01,0.13,0.0,0.18,1,239,2343,381,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7643,8070,The Chronicles of Narnia: Prince Caspian,X360,2008.0,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18,5,1261,3309,218,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8599,8071,ZhuZhu Puppies,DS,2011.0,Simulation,Activision,0.13,0.04,0.0,0.01,0.18,1,2156,863,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4579,8072,Rabbids Party Collection,Wii,2010.0,Misc,Ubisoft,0.0,0.16,0.0,0.02,0.18,1,1324,1712,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
15413,8073,Trinity Universe,PS3,2009.0,Role-Playing,Nippon Ichi Software,0.07,0.06,0.03,0.02,0.18,1,1326,1486,105,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
15093,8074,Jewel Match,DS,2010.0,Puzzle,PlayV,0.05,0.12,0.0,0.02,0.18,1,2156,581,4,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1864,8075,FIFA Soccer 07,GC,2006.0,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,6,556,2343,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13173,8076,Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,2014.0,Role-Playing,Atlus,0.07,0.03,0.05,0.03,0.18,2,411,1486,67,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14098,8077,Dying Light,PC,2015.0,Action,Warner Bros. Interactive Entertainment,0.11,0.06,0.0,0.02,0.18,3,954,3309,232,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9188,8078,Vampire Savior: The Lord of Vampire,SAT,1998.0,Fighting,Capcom,0.0,0.0,0.18,0.0,0.18,1,173,846,381,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
161,8079,Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,GBA,2004.0,Misc,Nintendo,0.13,0.05,0.0,0.0,0.18,1,796,1712,703,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6101,8080,Super Robot Taisen UX,3DS,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,1,507,1486,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14907,8081,Six Flags Fun Park,DS,2008.0,Misc,Brash Entertainment,0.17,0.0,0.0,0.01,0.18,2,2156,1712,10,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13364,8082,Test Drive Off-Road Wide Open,XB,2001.0,Racing,Infogrames,0.15,0.03,0.0,0.01,0.18,1,824,1248,62,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
10789,8083,Guilty Gear Xrd: Sign,PS3,2014.0,Fighting,Arc System Works,0.09,0.0,0.07,0.02,0.18,2,1326,846,26,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
2947,8084,Pro Yaky? Spirits 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,3,1326,2343,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9646,8085,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010.0,Platform,D3Publisher,0.1,0.06,0.0,0.02,0.18,6,1261,884,184,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1059,8086,Dengeki Bunko Fighting Climax,PSV,2014.0,Fighting,Sega,0.08,0.0,0.07,0.03,0.18,2,411,846,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13289,8087,Battle Commander: Hachibushu Shura no Heihou,SNES,1991.0,Strategy,Banpresto,0.0,0.0,0.18,0.0,0.18,1,239,678,73,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4228,8088,Backbreaker,X360,,Sports,Unknown,0.17,0.0,0.0,0.01,0.18,2,1261,2343,203,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
15431,8089,Odin Sphere: Leifthrasir,PS4,2016.0,Role-Playing,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18,3,336,1486,105,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13738,8090,Bad Boys: Miami Takedown,XB,2004.0,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,3,824,1308,52,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11801,8091,Jampack Vol. 1,PS,1996.0,Misc,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.18,1,1193,1712,683,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8562,8092,Spider-Man: Friend or Foe,PSP,2007.0,Action,Activision,0.16,0.0,0.0,0.01,0.18,6,1211,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9373,8093,Mega Man X: Command Mission,PS2,2004.0,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.18,2,2159,1486,381,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
10860,8094,Tokyo Xtreme Racer DRIFT,PS2,2003.0,Racing,Genki,0.09,0.07,0.0,0.02,0.18,1,2159,1248,8,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13207,8095,Moon,PS,1997.0,Adventure,ASCII Entertainment,0.0,0.0,0.17,0.01,0.18,2,1193,1282,20,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1568,8096,FIFA Soccer 11,PC,2010.0,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18,7,954,2343,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14097,8097,LEGO Marvel Super Heroes,PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.02,0.18,9,954,3309,232,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7830,8098,Cabela's Big Game Hunter 2005 Adventures,XB,2004.0,Sports,Activision,0.13,0.04,0.0,0.01,0.18,4,824,2343,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7695,8099,Disney Friends,DS,2007.0,Simulation,Disney Interactive Studios,0.13,0.04,0.0,0.01,0.18,1,2156,863,218,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
15352,8100,Sesame Street: Elmo's Letter Adventure,N64,1999.0,Misc,NewKidCo,0.14,0.04,0.0,0.0,0.18,2,319,1712,9,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
12519,8101,Re-Volt,N64,1999.0,Racing,Acclaim Entertainment,0.14,0.04,0.0,0.0,0.18,2,319,1248,184,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3313,8102,Gokujou Parodius,SNES,1994.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,1,239,1308,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
16218,8103,Hyperdimension Neptunia,PSV,2013.0,Role-Playing,Compile Heart,0.09,0.0,0.07,0.02,0.18,2,411,1486,20,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11377,8104,Gauntlet: Dark Legacy,GC,2002.0,Action,Midway Games,0.14,0.04,0.0,0.0,0.18,3,556,3309,198,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13251,8105,A.C.E.: Another Century's Episode 2,PS2,2006.0,Simulation,Banpresto,0.0,0.0,0.18,0.0,0.18,1,2159,863,73,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8044,8106,Guitar Hero Live,WiiU,2015.0,Misc,Activision,0.12,0.04,0.0,0.02,0.18,5,143,1712,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
971,8107,Shadow The Hedgehog,XB,2005.0,Platform,Sega,0.13,0.04,0.0,0.01,0.18,3,824,884,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
5401,8108,Ridge Racer Unbounded,PS3,2012.0,Racing,Namco Bandai Games,0.05,0.1,0.0,0.03,0.18,3,1326,1248,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1916,8109,Burnout Legends,DS,2005.0,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,2,2156,1248,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
10569,8110,Horrid Henry: Missions of Mischief,DS,2010.0,Adventure,SouthPeak Games,0.01,0.15,0.0,0.02,0.18,2,2156,1282,37,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
5308,8111,Batman: Vengeance,GBA,2001.0,Adventure,Ubisoft,0.13,0.05,0.0,0.0,0.18,3,796,1282,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
848,8112,Full Auto 2: Battlelines,PS3,2006.0,Racing,Sega,0.14,0.02,0.0,0.02,0.18,2,1326,1248,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
835,8113,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000.0,Sports,Sega,0.0,0.0,0.18,0.0,0.18,1,52,2343,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13749,8114,The Adventures of Cookie & Cream,PS2,2000.0,Puzzle,Empire Interactive,0.09,0.07,0.0,0.02,0.18,1,2159,581,52,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8499,8115,Van Helsing,XB,2007.0,Action,Activision,0.13,0.04,0.0,0.01,0.18,3,824,3309,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1023,8116,Aliens: Colonial Marines,PC,2013.0,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,3,954,1308,639,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
5769,8117,Splatterhouse,X360,2010.0,Action,Namco Bandai Games,0.14,0.03,0.0,0.01,0.18,2,1261,3309,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14689,8118,MindJack,PS3,2011.0,Shooter,Square Enix,0.07,0.08,0.0,0.03,0.18,2,1326,1308,233,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6076,8119,Dark Souls II,PC,2014.0,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.02,0.18,5,954,1486,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
168,8120,Daigasso! Band Brothers P,3DS,2013.0,Misc,Nintendo,0.0,0.0,0.18,0.0,0.18,1,507,1712,703,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
8270,8121,Gun,GC,2005.0,Shooter,Activision,0.14,0.04,0.0,0.0,0.18,4,556,1308,975,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6360,8122,World of Outlaws: Sprint Cars,X360,2010.0,Racing,THQ,0.17,0.0,0.0,0.01,0.18,1,1261,1248,715,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
